"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"MYC21437-USD","Mycelium USD","0.028884","0.000733","0","0"
"PFE7923-USD","Pfizer tokenized stock Bittrex USD","39.42","0.00","0","0"
"VOLT19160-USD","VoltSwap USD","0.013950","0.000438","0","0"
"AURA21532-USD","Aura Finance USD","2.2570","0.1655","0","0"
"ROC21609-USD","Rocket Raccoon USD","0.000403","0.000020","0","0"
"WHALES-USD","Catalina Whales Index USD","0.288176","0.084837","0","0"
"TERA18290-USD","Terareum USD","0.00000000","0.00000000","0","0"
"OPS-USD","Octopus Protocol USD","0.000946","0.000073","0","0"
"EWT18921-USD","Ecowatt USD","0.039616","-0.000895","0","0"
"DFI12773-USD","DfiStarter USD","0.010925","-0.000670","0","0"
"PYRO21224-USD","PYROMATIC USD","0.495807","0.054320","0","0"
"VAN-USD","Vanspor Token USD","0.121297","-0.005544","0","0"
"STREAMERINU-USD","Streamer Inu USD","0.002370","0.000550","0","0"
"CSC10519-USD","Curio Stable Coin USD","0.016452","0.000634","0","0"
"BTE-USD","Betero USD","0.002586","0.000000","0","0"
"POLAR17395-USD","POLARNODES USD","0.000211","0.000004","0","0"
"LVM-USD","LakeViewMeta USD","0.000496","0.000041","0","0"
"MOO15532-USD","Moomonster USD","0.003632","-0.000050","0","0"
"ARTRINO-USD","Art Rino USD","0.000587","-0.000091","0","0"
"SPDR-USD","SpiderDAO USD","0.000126","-0.000016","0","0"
"AGGL-USD","aggle.io USD","0.037959","0.001992","0","0"
"GEN20096-USD","Generation USD","0.320431","0.002177","0","0"
"G20195-USD","GRN USD","0.060380","-0.004879","0","0"
"POP22629-USD","Popcoin USD","0.013282","0.009789","0","0"
"KBOX-USD","The Killbox USD","0.000071","0.000000","0","0"
"NPAS-USD","New Paradigm Assets Solution USD","0.024397","-0.001618","0","0"
"AGAIN-USD","Again Project USD","0.003842","0.000004","0","0"
"GRANX-USD","GranX Chain USD","0.007684","0.000606","0","0"
"KNG-USD","Kanga Exchange Token USD","4.2532","1.0943","0","0"
"AVDO-USD","AvocadoCoin USD","664.58","-171.14","0","0"
"SPACE9928-USD","Space Token USD","0.015761","0.001677","0","0"
"AMPLIFI-USD","AmpliFi USD","29.99","1.65","0","0"
"LED14240-USD","LEDGIS USD","0.047518","-0.001665","0","0"
"CLIFF-USD","Clifford Inu USD","0.00000241","0.00000044","0","0"
"MMAI-USD","MetamonkeyAi USD","0.000225","0.000009","0","0"
"GEMG-USD","Gem Guardian USD","0.015922","0.000493","0","0"
"EDEL-USD","Coin Edelweis USD","0.001997","0.000546","0","0"
"ROX-USD","Robotina USD","0.005095","0.000023","0","0"
"KITSUNE-USD","Kitsune Inu USD","0.00000005","-0.00000001","0","0"
"FAME19886-USD","Fame MMA USD","0.003570","0.000276","0","0"
"PEEPS-USD","The People's Coin USD","0.00000000","0.00000000","0","0"
"GIV17207-USD","Giveth USD","0.024237","0.001313","0","0"
"LEVELG-USD","LEVELG USD","0.011455","0.000268","0","0"
"GRIMEVO-USD","Grim EVO USD","0.034671","0.001870","0","0"
"OFF-USD","OFFLINE USD","0.000378","-0.000035","0","0"
"PFI22035-USD","PartyFi USD","0.003395","0.000462","0","0"
"RING17786-USD","OneRing USD","0.011216","0.000324","0","0"
"COURSE-USD","Meta Course USD","0.00000000","0.00000000","0","0"
"DRK-USD","Draken USD","0.000559","-0.000039","0","0"
"SPIRAL21904-USD","Up Spiral USD","0.180946","-0.002448","0","0"
"ABEY-USD","ABEY USD","0.597191","0.025825","0","0"
"KRRX-USD","Kyrrex USD","0.273048","0.003863","0","0"
"SHREW-USD","Shiba Rewards USD","0.00000005","0.00000000","0","0"
"BTRFLY-USD","Redacted Cartel USD","33.16","-1.83","0","0"
"VENTION-USD","Vention USD","0.001116","-0.000010","0","0"
"GME-USD","GameStop tokenized stock FTX USD","25.35","0.56","0","0"
"GWSPP-USD","GoldenWspp USD","0.003914","-0.002068","0","0"
"LSV-USD","Litecoin SV USD","0.174462","0.006802","0","0"
"SUBAWU-USD","Subawu Token USD","0.00000000","0.00000000","0","0"
"VNLA10120-USD","Chocoswap USD","0.018132","-0.001188","0","0"
"OSW-USD","OpenStream World USD","0.009014","0.000506","0","0"
"TONE10169-USD","NFTTONE USD","0.00000000","0.00000000","0","0"
"SQM-USD","Squid Moon USD","0.055442","0.000089","0","0"
"UHP-USD","Ulgen Hash Power USD","0.003144","0.000003","0","0"
"ULX-USD","ULTRON USD","0.071487","0.003672","0","0"
"NISHIB-USD","NitroShiba USD","0.001803","0.000915","0","0"
"STMAN-USD","STMAN | Stickman's Battleground NFT Game USD","0.001923","0.000088","0","0"
"PATH19288-USD","PathFundV2 USD","0.002872","0.000112","0","0"
"WMOVR-USD","Wrapped Moonriver USD","8.9570","0.1424","0","0"
"CAT15953-USD","CAT USD","0.219686","0.015109","0","0"
"PRED-USD","Predictcoin USD","0.649432","0.012086","0","0"
"TERN-USD","Ternio USD","0.004981","0.000005","0","0"
"LGOLD-USD","LYFE GOLD USD","48.41","0.65","0","0"
"JYC-USD","Joe-Yo Coin USD","0.00000000","0.00000000","0","0"
"PHL-USD","Philcoin USD","0.047132","-0.002560","0","0"
"STD21431-USD","STEED USD","0.00000001","0.00000000","0","0"
"MOV-USD","MOTIV Protocol USD","0.006705","0.000201","0","0"
"JIG-USD","Jigen USD","0.001683","0.000126","0","0"
"LOOBR-USD","LooBr USD","0.00000181","0.00000018","0","0"
"DFW-USD","DAO Farmer DFW USD","0.000130","-0.000001","0","0"
"WCT21098-USD","World Cup Token USD","0.000091","0.000008","0","0"
"KAWAII-USD","KAWAII USD","0.00000000","0.00000000","0","0"
"MILK15050-USD","Milk USD","0.000054","0.000001","0","0"
"LEO12113-USD","AstroFarms Finance USD","20.45","0.89","0","0"
"ZOO11556-USD","CryptoZoo (new) USD","0.00000052","0.00000003","0","0"
"METAALLBI-USD","Metaverse ALL BEST ICO USD","0.00000616","0.00000042","0","0"
"MC21741-USD","Mechaverse USD","0.111774","-0.004872","0","0"
"BAGS-USD","Basis Gold Share USD","1.1960","0.0279","0","0"
"GLMS-USD","Glimpse USD","0.003478","0.000175","0","0"
"BETIFY-USD","GambleFi USD","0.056581","0.000568","0","0"
"SFF-USD","Sunflower Farm USD","0.003217","0.000140","0","0"
"XTZBULL-USD","3x Long Tezos Token USD","0.00000464","-0.00000005","0","0"
"IXT17131-USD","IX Token USD","0.377147","0.030957","0","0"
"PERRY-USD","Swaperry USD","0.001180","0.000007","0","0"
"DEFI19059-USD","BNBDeFi USD","0.00000007","0.00000000","0","0"
"ONION15559-USD","FarmersOnly Onion USD","0.168386","0.007453","0","0"
"ERA22150-USD","ERA USD","0.00000604","0.00000000","0","0"
"GAMER-USD","GameStation USD","0.004506","0.000279","0","0"
"LOVE20253-USD","Diamond Love USD","0.00000033","-0.00000004","0","0"
"MOVE11603-USD","MarketMove USD","0.000020","0.000001","0","0"
"SMC20348-USD","SMART MONEY COIN USD","0.000134","0.000027","0","0"
"NFTPUNK20-USD","NFTPunk USD","0.00000000","0.00000000","0","0"
"ACTN-USD","Action Coin USD","0.000200","0.000005","0","0"
"MOVD-USD","MOVE Network USD","0.000477","0.000012","0","0"
"TORG-USD","TORG USD","0.00000024","0.00000006","0","0"
"CNNS-USD","CNNS USD","0.000229","0.000001","0","0"
"PAXW-USD","PAXW USD","0.029630","0.000080","0","0"
"DOJO-USD","DOJO USD","0.00000000","0.00000000","0","0"
"ROCKETBUSD-USD","RocketBUSD USD","0.00000107","0.00000007","0","0"
"NFP-USD","New Frontier Presents USD","0.007729","0.000498","0","0"
"BREWLABS-USD","Brewlabs USD","0.009484","0.000569","0","0"
"L2DAO-USD","Layer2DAO USD","0.006221","0.001688","0","0"
"DFND-USD","dFund USD","0.000350","0.000045","0","0"
"KODACHI-USD","Kodachi Token USD","0.000012","0.000001","0","0"
"AVAO-USD","AvaOne Finance USD","0.000392","0.000021","0","0"
"ETHBTCRSI-USD","ETH/BTC RSI Ratio Trading Set USD","578.43","34.08","0","0"
"RYOMA-USD","Ryoma USD","0.004981","0.000343","0","0"
"FB-USD","Facebook tokenized stock FTX USD","105.79","4.69","0","0"
"ILK-USD","INLOCK USD","0.006314","0.000415","0","0"
"WALV-USD","Alvey Chain USD","0.052829","0.001789","0","0"
"DOLA-USD","DOLA USD","0.994152","-0.004485","0","0"
"PSOL-USD","Parasol Finance USD","0.023006","0.003722","0","0"
"MOUNT-USD","MetaMounts USD","0.000013","0.000000","0","0"
"TTC22099-USD","Tongtongcoin USD","0.050378","-0.002392","0","0"
"MCO2-USD","Moss Carbon Credit USD","1.9655","0.1422","0","0"
"GREYHOUND-USD","Greyhound USD","0.00000098","-0.00000003","0","0"
"KLKS-USD","Kalkulus USD","0.000052","-0.000012","0","0"
"NPC-USD","NPC DAO USD","0.00000963","0.00000000","0","0"
"TOYO-USD","TOYO USD","0.018222","-0.000034","0","0"
"BPTC-USD","Business Platform Tomato Coin USD","0.041795","0.001797","0","0"
"DSLV-USD","iShares Silver Trust Defichain USD","13.11","0.08","0","0"
"GOMA19706-USD","GOMA Finance USD","0.00000000","0.00000000","0","0"
"GYSR-USD","GYSR USD","0.063664","-0.004117","0","0"
"NMX-USD","Nominex USD","0.151585","0.001020","0","0"
"ALBEDO-USD","ALBEDO USD","0.000102","0.000022","0","0"
"TR3-USD","Tr3zor USD","0.002545","0.000003","0","0"
"POWA-USD","Powabit USD","0.000068","0.000004","0","0"
"MU19637-USD","Miracle Universe USD","0.000814","0.000044","0","0"
"LADA-USD","LadderCaster USD","0.001074","0.000408","0","0"
"LIEN-USD","Lien USD","0.494906","0.007498","0","0"
"TITA-USD","Titan Hunters USD","0.002638","-0.000036","0","0"
"MIMO-USD","MIMOSA USD","0.011166","-0.000100","0","0"
"BAFE-USD","Bafe io USD","0.00000000","0.00000000","0","0"
"ANTE-USD","AnteDAO USD","0.76042","0.01000","0","0"
"FRNT-USD","Final Frontier USD","0.000424","-0.000057","0","0"
"PELE-USD","Pelenia USD","0.000107","0.000004","0","0"
"ZUMD-USD","Zum Dark USD","0.058543","0.003430","0","0"
"SQ-USD","Square tokenized stock FTX USD","52.00","-19.80","0","0"
"MLA-USD","Moola USD","0.004691","0.000005","0","0"
"ADABEAR-USD","3X Short Cardano Token USD","0.00000000","0.00000000","0","0"
"QWT-USD","QoWatt USD","0.012315","0.000773","0","0"
"KENKA-USD","KENKA METAVERSE USD","0.000016","0.000001","0","0"
"LMT20414-USD","LuckyMeta Token USD","0.044548","-0.014283","0","0"
"FIDLE-USD","Fidlecoin USD","0.007685","0.000450","0","0"
"PMATIC-USD","Ripae pMATIC USD","0.234871","0.033147","0","0"
"100K-USD","Wow100K USD","0.341015","-0.069860","0","0"
"STATIC-USD","Bloomify Static USD","0.133859","-0.001459","0","0"
"OWL12238-USD","OwlDAO USD","0.013176","0.000065","0","0"
"GMD22525-USD","GMD Protocol USD","25.32","5.27","0","0"
"HELLO-USD","HELLO USD","0.006897","0.000528","0","0"
"COR13064-USD","CorgiNFTGame USD","0.008435","0.000009","0","0"
"CHG-USD","Charg Coin USD","0.257915","0.010056","0","0"
"BHIVE-USD","bHIVE USD","0.340076","0.021561","0","0"
"WEB318293-USD","Web3 Doge USD","0.00000002","0.00000000","0","0"
"CUBE20519-USD","Cube Network USD","0.160528","-0.008826","0","0"
"RGOLD-USD","Royal Gold USD","0.028861","0.001777","0","0"
"TATA-USD","TATA Coin USD","0.007450","0.000503","0","0"
"YUKI-USD","YUKI USD","0.000013","0.000001","0","0"
"SHOP-USD","Shoppi Coin USD","0.000435","0.000016","0","0"
"UM16090-USD","UncleMine USD","0.002201","-0.000024","0","0"
"OG18401-USD","Oogear USD","0.000136","0.000023","0","0"
"KARMA5935-USD","Karma DAO USD","0.006519","0.001012","0","0"
"SURF-USD","SURF Finance USD","0.045186","0.001263","0","0"
"DV-USD","Dreamverse USD","0.008209","-0.000241","0","0"
"MARSSHIBA-USD","The Mars Shiba USD","0.00000000","0.00000000","0","0"
"GDDY-USD","Giddy USD","0.012092","-0.000135","0","0"
"DEFC-USD","Defi Coin USD","0.077690","0.005023","0","0"
"DEG-USD","Degis USD","0.023500","0.001263","0","0"
"CRUX-USD","CryptoMines Reborn USD","0.084997","0.005460","0","0"
"VBNT-USD","Bancor Governance Token USD","0.340547","0.007646","0","0"
"QANX-USD","QANplatform USD","0.000093","-0.000014","0","0"
"SIL-USD","SIL Finance USD","21.01","0.00","0","0"
"DBD-USD","Day By Day USD","0.008222","0.000708","0","0"
"GM-USD","GM Holding USD","0.000023","-0.000003","0","0"
"EMP18944-USD","Export Mortos Platform USD","0.068861","-0.005912","0","0"
"KPHI-USD","Kephi Gallery USD","0.001986","0.000402","0","0"
"METAFLIP-USD","METAFLIP USD","0.00000000","0.00000000","0","0"
"SAFELIGHT-USD","SafeLight USD","0.00000000","0.00000000","0","0"
"DFT2878-USD","DigiFinexToken USD","0.037718","0.000786","0","0"
"METASFM-USD","MetaSafeMoon USD","0.00000000","0.00000000","0","0"
"XFUND-USD","xFund USD","1147.85","131.31","0","0"
"GENI-USD","GemUni USD","0.008617","-0.000006","0","0"
"MINECRAFT-USD","Synex Coin USD","0.000662","-0.000001","0","0"
"UUSD-USD","youves uUSD USD","0.992889","0.000801","0","0"
"JT-USD","Jubi Token USD","0.053452","0.006135","0","0"
"CANDYLAD-USD","Candylad USD","0.00000000","0.00000000","0","0"
"GOFX-USD","GooseFX USD","0.009952","-0.000004","0","0"
"LELE-USD","LeLeFoodChain USD","0.001202","0.000000","0","0"
"ROC-USD","Roxe Cash USD","0.011227","-0.001236","0","0"
"SMRT12917-USD","SmartCoin (SMRT) USD","0.000076","0.000000","0","0"
"KRILL18692-USD","Krill USD","0.000152","0.000000","0","0"
"VOO-USD","VooVoo USD","0.001562","0.000002","0","0"
"THE22278-USD","The Protocol USD","0.003680","0.000492","0","0"
"VELO20435-USD","Velodrome Finance USD","0.025366","0.000761","0","0"
"CTG-USD","CRYPTORG USD","0.038484","-0.003982","0","0"
"TSY-USD","TOKEN SHELBY USD","0.006087","0.000453","0","0"
"GAT-USD","Global AEX Token USD","0.018408","0.000622","0","0"
"RON14101-USD","Ronin USD","0.238131","0.010698","0","0"
"MMF-USD","MM Finance(Cronos) USD","0.014013","0.000389","0","0"
"MPT-USD","MeetPle USD","0.009605","-0.000758","0","0"
"NTG-USD","NEWTOWNGAMING USD","0.000059","0.000005","0","0"
"BLT20977-USD","Bullet App USD","0.000293","-0.000012","0","0"
"STR20536-USD","Sourceless USD","0.008283","-0.000091","0","0"
"HNW-USD","HobbsNetworkToken USD","0.380856","-0.001481","0","0"
"BNBUP-USD","BNBUP USD","37.93","4.25","0","0"
"CLASH-USD","Clash Of Cars USD","0.000190","-0.000010","0","0"
"ATH12362-USD","AetherV2 USD","0.000119","0.000011","0","0"
"MMO16797-USD","MM Optimizer (Cronos) USD","0.382243","0.017172","0","0"
"DEB14650-USD","Andus Chain USD","0.013438","0.000499","0","0"
"CHAIN-USD","Chain Games USD","0.015715","0.000879","0","0"
"FOF-USD","Future Of Fintech USD","1.4135","0.0000","0","0"
"SEN19515-USD","Senspark USD","0.001269","0.000035","0","0"
"FYN-USD","Affyn USD","0.048348","0.002606","0","0"
"XALGO-USD","Wrapped ALGO USD","0.317769","0.035034","0","0"
"PET16333-USD","PeaceTokenFinance USD","0.00000318","0.00000000","0","0"
"APLUS-USD","AMETA USD","0.004139","0.000010","0","0"
"DICE6501-USD","TRONbetDice USD","0.009224","0.000819","0","0"
"NEWS-USD","PUBLISH USD","0.007551","-0.000084","0","0"
"HAREC-USD","Hare Chain USD","0.00000003","0.00000000","0","0"
"FLIBERO-USD","Fantom Libero Financial USD","0.000034","0.000002","0","0"
"PIN17109-USD","Pay It Now USD","0.013804","0.001777","0","0"
"SV-USD","Sportsverse USD","0.000238","0.000015","0","0"
"37C-USD","37Protocol USD","0.777174","0.000000","0","0"
"LUNAPAD-USD","Luna-Pad USD","0.002395","0.000002","0","0"
"TKB-USD","TokenBot USD","0.000685","0.000118","0","0"
"SANJI-USD","Sanji Inu USD","0.00000000","0.00000000","0","0"
"PLG-USD","Pledge Coin USD","0.000451","0.000030","0","0"
"BFT21952-USD","The Big Five Token USD","0.000143","0.000006","0","0"
"GGTKN-USD","GG TOKEN USD","0.098907","0.007138","0","0"
"BONE20809-USD","Bone USD","0.024595","-0.000561","0","0"
"MBD-USD","MBD Financials USD","0.000013","0.000004","0","0"
"CREAMA-USD","Creama USD","0.049304","0.003668","0","0"
"MDB20408-USD","MDB Plus USD","1.2090","0.0113","0","0"
"1AMD-USD","Free Speech USD","0.007544","0.000378","0","0"
"JUR-USD","Jur USD","0.007065","0.000862","0","0"
"MDO19678-USD","Medano USD","0.000791","0.000072","0","0"
"AKREP-USD","Antalyaspor Token USD","0.369821","-0.057998","0","0"
"JADE14938-USD","Jade Protocol USD","15.08","0.03","0","0"
"WITCH-USD","Witch Token USD","0.152112","0.010228","0","0"
"BACON-USD","BaconDAO USD","0.000385","-0.000007","0","0"
"MFI20838-USD","MetFi USD","8279.67","234.96","0","0"
"CATS18388-USD","Catcoin USD","0.00000000","0.00000000","0","0"
"DIG22155-USD","DIEGO USD","1.2678","0.0003","0","0"
"AMPT18729-USD","Amplify Protocol USD","0.003425","0.000428","0","0"
"XTK-USD","xToken USD","0.004064","-0.000010","0","0"
"ETH20-USD","Proof Of Memes USD","0.000031","0.000003","0","0"
"TBE-USD","TrustBase USD","0.000188","0.000010","0","0"
"ARTII-USD","ARTII Token USD","0.000739","-0.000039","0","0"
"FUNDX-USD","Funder One Capital USD","229.72","14.85","0","0"
"FOL-USD","Folder Protocol USD","0.005668","-0.005299","0","0"
"RBO-USD","Roboots USD","0.000415","-0.000001","0","0"
"MIDBULL-USD","3X Long Midcap Index Token USD","0.3001","-0.0398","0","0"
"MBP-USD","Mobipad USD","0.004962","0.000347","0","0"
"TAX-USD","MetaToll USD","0.00000000","0.00000000","0","0"
"FBS-USD","forbitspace USD","0.000978","-0.000019","0","0"
"STA6867-USD","STABLE ASSET USD","0.883211","0.000890","0","0"
"DPIX-USD","DPiXchange USD","0.00000002","0.00000000","0","0"
"OLIVE-USD","Olive Cash USD","0.002222","0.000105","0","0"
"AI-USD","Flourishing AI USD","0.020480","0.002386","0","0"
"GRAV-USD","Graviton Zero USD","0.000427","0.000029","0","0"
"BB-USD","BlackBerry tokenized stock FTX USD","4.3800","0.0000","0","0"
"888-USD","888tron USD","0.040554","-0.004111","0","0"
"BALA-USD","Shambala USD","0.00000000","0.00000000","0","0"
"KOKO-USD","Kokoswap USD","0.739502","0.002240","0","0"
"SWPT-USD","SwapTracker USD","0.00000032","0.00000002","0","0"
"PMLG-USD","Polychain Monsters Land Genesis Token USD","0.000258","-0.000003","0","0"
"RUC-USD","RUSH USD","0.006928","0.000270","0","0"
"WRK-USD","blockWRK USD","0.030398","0.001426","0","0"
"TUNE-USD","TUNE TOKEN USD","0.000100","0.000000","0","0"
"DMTC-USD","Demeter Chain USD","0.002432","0.000095","0","0"
"DWC-USD","DOGE WORLD CUP USD","0.00000081","-0.00000084","0","0"
"LEVI-USD","LeverageInu USD","0.603518","0.165660","0","0"
"CYCE-USD","Crypto Carbon Energy USD","0.324443","0.000427","0","0"
"REV3L-USD","REV3AL USD","0.007401","-0.000032","0","0"
"TINU-USD","Telegram Inu USD","0.00000286","0.00000023","0","0"
"WOT-USD","Moby Dick USD","0.00000251","0.00000000","0","0"
"MMUI-USD","MetaMUI USD","0.154982","-0.000681","0","0"
"FNB4794-USD","FinexboxToken USD","0.455387","0.011334","0","0"
"QI-USD","QiSwap USD","0.010342","0.000209","0","0"
"CRNO-USD","Chronoly USD","0.039430","-0.001146","0","0"
"ALPHA18841-USD",".Alpha USD","21.40","0.00","0","0"
"TIPSY19467-USD","TipsyCoin USD","0.000044","0.000003","0","0"
"XAUTBEAR-USD","3X Short Tether Gold Token USD","5095.00","-11.00","0","0"
"HMT21938-USD","Humanize USD","0.016200","0.000161","0","0"
"CYC22214-USD","Recycling CYC USD","0.007667","0.000287","0","0"
"HER21866-USD","HerityNetwork USD","0.013665","0.000790","0","0"
"ASSA20112-USD","ASSAPLAY USD","0.006937","0.000000","0","0"
"POOP21847-USD","Raresama USD","0.053076","-0.004883","0","0"
"AGF-USD","Augmented Finance USD","0.001063","0.000158","0","0"
"KROME-USD","KROME Shares USD","0.005410","0.000000","0","0"
"ALG-USD","Algory Project USD","0.048874","0.002674","0","0"
"AER10208-USD","Aerdrop USD","0.000161","0.000010","0","0"
"GOLD1-USD","Teh Golden One USD","0.000061","0.000005","0","0"
"DNA17251-USD","DNA Dollar USD","0.004155","0.000079","0","0"
"JSHIBA-USD","Jomon Shiba USD","0.00000000","0.00000000","0","0"
"DSD21834-USD","Dachshund USD","0.000154","0.000009","0","0"
"MNR-USD","Mineral USD","0.002321","-0.000016","0","0"
"FOLD-USD","Manifold Finance USD","17.48","0.15","0","0"
"DKT-USD","Duelist King USD","0.045439","0.003625","0","0"
"OPNN-USD","Opennity USD","0.000053","0.000000","0","0"
"MAIN-USD","MAIN USD","0.002415","0.000212","0","0"
"LY-USD","Lilly Finance USD","0.00000000","0.00000000","0","0"
"SHADE-USD","Shade Cash USD","0.002444","0.000000","0","0"
"SANI-USD","Sanin Inu USD","0.00000506","0.00000095","0","0"
"WEC9247-USD","Whole Earth Coin USD","0.018542","-0.000756","0","0"
"CHEESE22558-USD","Cheese (V2) USD","0.000092","0.000005","0","0"
"ANGEL-USD","Polylauncher USD","0.007412","0.000879","0","0"
"MCT9700-USD","Microtuber USD","0.001037","0.000113","0","0"
"VXRP-USD","Venus XRP USD","0.007919","0.000588","0","0"
"SRP-USD","Starpad USD","0.001873","0.000017","0","0"
"WMART-USD","Whalmart USD","0.00000002","0.00000000","0","0"
"ESW-USD","EmiSwap USD","0.002105","-0.000179","0","0"
"PORTX-USD","ChainPort USD","0.060165","0.001391","0","0"
"OCEANS-USD","Oceans Finance USD","0.004693","0.000000","0","0"
"BULL20156-USD","Bullshit Inu USD","0.00000005","0.00000001","0","0"
"DOSHI-USD","Doshi USD","0.00000000","0.00000000","0","0"
"BBQ-USD","BarbecueSwap Finance USD","0.000411","0.000007","0","0"
"AKC-USD","Alpha Kongs Club USD","0.010239","0.000559","0","0"
"SHINO-USD","ShinobiVerse USD","0.000016","0.000001","0","0"
"BFLOKI-USD","Burn Floki USD","0.00000000","0.00000000","0","0"
"STORY-USD","Story USD","0.000031","0.000003","0","0"
"JRSC18246-USD","Jurassic Crypto USD","0.000751","0.000000","0","0"
"PEACE19085-USD","Peace DAO USD","0.524049","-0.018035","0","0"
"METAP-USD","Metapplay USD","0.000117","0.000000","0","0"
