"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"SLOKI-USD","Super Floki USD","0.00000000","0.00000000","0","0"
"TKG-USD","Takamaka Green Coin USD","4.4229","0.4230","0","0"
"RDR-USD","Rise of Defenders USD","0.002068","0.000012","0","0"
"MGT13374-USD","MOONGAME USD","0.00000759","0.00000000","0","0"
"U-USD","Unidef USD","0.000192","0.000007","0","0"
"WBX-USD","WiBX USD","0.010491","0.000729","0","0"
"BFLOKI-USD","Burn Floki USD","0.00000000","0.00000000","0","0"
"YMS-USD","Yeni Malatyaspor Token USD","0.254573","0.018287","0","0"
"CGO-USD","Comtech Gold USD","52.34","-0.64","0","0"
"BPM-USD","Baby Pokemoon USD","0.002205","0.000000","0","0"
"BEACH21739-USD","Beach Token (new) USD","0.000149","0.000004","0","0"
"RGOLD-USD","Royal Gold USD","0.033668","0.001255","0","0"
"BIGB-USD","BighBull USD","0.006062","0.000127","0","0"
"RAIN-USD","Rainmaker Games USD","0.060523","0.000684","0","0"
"HEEL-USD","Good Dog USD","0.433346","0.092475","0","0"
"FONE-USD","FONE USD","0.000015","0.000000","0","0"
"VIZSLASWAP-USD","VizslaSwap USD","0.024844","0.000893","0","0"
"TOI-USD","Toksi USD","0.003419","-0.000012","0","0"
"WBOND-USD","War Bond Token USD","0.001122","0.000152","0","0"
"SHOP-USD","Shoppi Coin USD","0.000888","0.000666","0","0"
"ORC16880-USD","Orclands Metaverse USD","0.002512","0.000043","0","0"
"TDROP-USD","ThetaDrop USD","0.006752","0.000235","0","0"
"DAOSOL-USD","MonkeDAO USD","33.11","0.08","0","0"
"ENNO-USD","ENNO Cash USD","0.369008","0.005025","0","0"
"DRIP-USD","Drip Network USD","4.5976","-0.1397","0","0"
"META19007-USD","MetaMatic USD","0.00000000","0.00000000","0","0"
"AZW-USD","AZ World SocialFi USD","0.000539","0.000030","0","0"
"LUNAR-USD","Lunar Highway USD","0.00000000","0.00000000","0","0"
"NEXUS-USD","Nexus Crypto Services USD","0.014698","0.000035","0","0"
"SAO19631-USD","Sword Art Online USD","0.00000000","0.00000000","0","0"
"BSP-USD","Ballswap USD","0.000187","-0.000004","0","0"
"RUX-USD","RunBlox USD","0.022058","-0.000472","0","0"
"SEN19515-USD","Senspark USD","0.001597","-0.000024","0","0"
"PANIC-USD","PanicSwap USD","0.001893","0.000238","0","0"
"MU19637-USD","Miracle Universe USD","0.000873","0.000008","0","0"
"BYG-USD","Black Eye Galaxy USD","0.000058","-0.000002","0","0"
"REAL14463-USD","Realy USD","0.168593","0.002818","0","0"
"MF18741-USD","MetaFighter USD","0.000544","0.000018","0","0"
"PDT-USD","ParagonsDAO USD","0.076102","0.000005","0","0"
"ERTHA-USD","Ertha USD","0.003994","-0.000085","0","0"
"NFTL20927-USD","NFTL USD","0.001595","0.000047","0","0"
"WLD20756-USD","Walk Dogs USD","0.004629","0.000000","0","0"
"BTE20341-USD","Burn To Earn USD","0.00000004","0.00000000","0","0"
"KOMPETE-USD","KOMPETE USD","0.017911","-0.001946","0","0"
"RAINSPIRIT-USD","rainSPIRIT USD","0.007515","0.001252","0","0"
"DFW-USD","DAO Farmer DFW USD","0.000140","0.000000","0","0"
"CLH22261-USD","Clash USD","0.002969","-0.000057","0","0"
"HAO-USD","HistoryDAO USD","0.010524","0.000492","0","0"
"MELT21276-USD","MetaElfLand USD","0.002503","0.000313","0","0"
"DEFC-USD","Defi Coin USD","0.086977","0.006433","0","0"
"ELTG-USD","Graphen USD","0.000060","0.000000","0","0"
"TATA-USD","TATA Coin USD","0.008641","0.000520","0","0"
"SKRT-USD","Sekuritance USD","0.001392","-0.000085","0","0"
"JRSC18246-USD","Jurassic Crypto USD","0.000753","0.000002","0","0"
"MHB-USD","Metahub Coin USD","0.002116","-0.000022","0","0"
"UCT9539-USD","UnitedCrowd USD","0.001374","0.000000","0","0"
"MCT9700-USD","Microtuber USD","0.001133","-0.000049","0","0"
"VXRP-USD","Venus XRP USD","0.009221","-0.000032","0","0"
"MTSKS-USD","Metastocks USD","0.007516","0.000053","0","0"
"WEB3ALLBI-USD","Web3 ALL BEST ICO USD","0.00000337","0.00000056","0","0"
"MIKABOSHI-USD","Amatsu-Mikaboshi USD","0.00000019","-0.00000006","0","0"
"SCY-USD","Synchrony USD","0.000542","-0.000013","0","0"
"CHRO-USD","Chronicum USD","0.002477","-0.000005","0","0"
"LEOPARD-USD","LEOPARD USD","0.00000000","0.00000000","0","0"
"MGCHI-USD","Metagochi USD","0.00000000","0.00000000","0","0"
"BLINU-USD","Baby Lambo Inu USD","0.000573","0.000018","0","0"
"APE-USD","APEcoin.dev USD","0.003893","0.000000","0","0"
"TART-USD","Tartarus Finance USD","0.00000450","0.00000049","0","0"
"OURS-USD","Flying Colours USD","2.1122","0.0522","0","0"
"CPRX-USD","Crypto Perx USD","0.011055","-0.000693","0","0"
"MEFI-USD","Meta Business USD","0.000013","0.000000","0","0"
"ADAM-USD","ADAM Oracle USD","0.155010","-0.005585","0","0"
"MGOD-USD","MetaGods USD","0.016912","-0.000478","0","0"
"INUS-USD","MultiPlanetary Inus USD","0.00000001","0.00000000","0","0"
"BMCC-USD","Binance Multi-Chain Capital USD","0.00000006","0.00000000","0","0"
"DBI-USD","Don't Buy Inu USD","0.001958","0.000812","0","0"
"WOFM-USD","World of Masters USD","0.000872","-0.000006","0","0"
"NBG-USD","NBG Finance USD","0.010162","-0.000970","0","0"
"DSFR-USD","Digital Swiss Franc USD","0.002455","0.000000","0","0"
"CASH-USD","Litecash USD","0.000525","-0.000004","0","0"
"MPLX-USD","Metaplex USD","0.080378","-0.000205","0","0"
"TPAD-USD","Trustpad USD","0.087058","0.001535","0","0"
"MNFT-USD","ManuFactory USD","0.005182","0.000075","0","0"
"CRYY-USD","Cry Cat Coin USD","0.00000196","-0.00000021","0","0"
"ZLDA-USD","Zelda Inu USD","0.008316","0.000293","0","0"
"SAFELIGHT-USD","SafeLight USD","0.00000000","0.00000000","0","0"
"GBD-USD","Great Bounty Dealer USD","0.004108","-0.000003","0","0"
"TONIC-USD","Tectonic USD","0.00000015","0.00000000","0","0"
"EYE-USD","Behodler USD","0.187454","0.014858","0","0"
"SEAT-USD","SeatlabNFT USD","0.032852","0.000322","0","0"
"DRYP-USD","Dripto USD","0.004506","-0.000327","0","0"
"DOGE2-USD","Dogecoin 2.0 USD","0.004808","-0.000024","0","0"
"MXNT-USD","Mexican Peso Tether USD","0.051059","0.000381","0","0"
"LDOT-USD","Liquid Staking Dot USD","0.469959","-0.011538","0","0"
"SPDX-USD","Speedex USD","0.242471","0.046885","0","0"
"THUG-USD","Fraktionalized THUG 2856 USD","0.151329","0.000084","0","0"
"MYC21437-USD","Mycelium USD","0.042125","-0.002030","0","0"
"CODI17908-USD","Codi Finance USD","0.000333","0.000000","0","0"
"SKELETON-USD","Defiskeletons USD","0.019068","0.002460","0","0"
"ECC15684-USD","Empire Capital Token USD","0.042679","0.000079","0","0"
"B20-USD","B20 USD","0.182809","-0.035049","0","0"
"BEFTM-USD","Beefy Escrowed Fantom USD","0.212801","0.041161","0","0"
"AAPL7924-USD","Apple tokenized stock Bittrex USD","141.30","-8.65","0","0"
"TBANK-USD","TokenBank USD","0.000722","0.000024","0","0"
"STRI-USD","Strite USD","0.009950","0.000128","0","0"
"ELONCAT-USD","ELON CAT COIN USD","0.00000003","0.00000000","0","0"
"LXF-USD","LuxFi USD","0.003080","0.000000","0","0"
"KICKS22205-USD","GetKicks USD","0.003378","-0.000019","0","0"
"WBOND-USD","War Bond Token USD","0.001122","0.000152","0","0"
"TOI-USD","Toksi USD","0.003419","-0.000012","0","0"
"ANTE-USD","AnteDAO USD","0.763066","0.000818","0","0"
"EMP18944-USD","Export Mortos Platform USD","0.065201","-0.008095","0","0"
"MIM21557-USD","Mint Marble USD","1.7684","0.0174","0","0"
"EAGLE-USD","Eagle Token USD","0.00000004","0.00000000","0","0"
"STD21431-USD","STEED USD","0.00000001","0.00000000","0","0"
"WCT21098-USD","World Cup Token USD","0.000086","-0.000015","0","0"
"PHL-USD","Philcoin USD","0.062286","0.004180","0","0"
"JIG-USD","Jigen USD","0.002158","-0.000297","0","0"
"KAWAII-USD","KAWAII USD","0.00000000","0.00000000","0","0"
"MBP-USD","Mobipad USD","0.004858","-0.000160","0","0"
"DIG22155-USD","DIEGO USD","1.2699","-0.0015","0","0"
"TAX-USD","MetaToll USD","0.00000001","0.00000000","0","0"
"XTK-USD","xToken USD","0.004119","-0.005419","0","0"
"SPKU-USD","Spooky Uni USD","0.00000003","0.00000000","0","0"
"VEN21171-USD","Vendetta Finance USD","0.000574","0.000002","0","0"
"DEFC-USD","Defi Coin USD","0.086977","0.006433","0","0"
"FBS-USD","forbitspace USD","0.001150","-0.000200","0","0"
"BACON-USD","BaconDAO USD","0.000486","0.000014","0","0"
"MFI20838-USD","MetFi USD","8130.62","-154.12","0","0"
"CATS18388-USD","Catcoin USD","0.00000000","0.00000000","0","0"
"1AMD-USD","Free Speech USD","0.009853","-0.000111","0","0"
"DRIVECRYPTO-USD","Drive Crypto USD","0.025347","-0.001886","0","0"
"SHOP-USD","Shoppi Coin USD","0.000888","0.000666","0","0"
"PLG-USD","Pledge Coin USD","0.000536","0.000004","0","0"
"MIDBULL-USD","3X Long Midcap Index Token USD","0.8625","0.0587","0","0"
"MBD-USD","MBD Financials USD","0.000020","0.000000","0","0"
"AMPT18729-USD","Amplify Protocol USD","0.002716","-0.000529","0","0"
"DGC22326-USD","MetaFishing USD","0.00000070","0.00000000","0","0"
"DUKE-USD","DUKE INU TOKEN USD","0.00000031","0.00000000","0","0"
"ETH20-USD","Proof Of Memes USD","0.000034","0.000002","0","0"
"PIN17109-USD","Pay It Now USD","0.018328","0.000677","0","0"
"DPIX-USD","DPiXchange USD","0.00000003","0.00000000","0","0"
"AVME-USD","AVME USD","0.029363","0.000299","0","0"
"EPAN-USD","Paypolitan Token USD","0.013245","-0.000342","0","0"
"TORG-USD","TORG USD","0.00000036","-0.00000001","0","0"
"ARKN-USD","Ark Rivals USD","0.001795","-0.000013","0","0"
"MOVD-USD","MOVE Network USD","0.000562","-0.000043","0","0"
"NAC22449-USD","Nirvana Chain USD","1.8640","0.0420","0","0"
"IDO12046-USD","Idexo Token USD","0.075702","-0.000295","0","0"
"DICK14067-USD","Dickcoin USD","0.00000012","0.00000000","0","0"
"ANCHOR-USD","AnchorSwap USD","0.010785","0.000267","0","0"
"EGS-USD","EdgeSwap USD","0.002708","0.000073","0","0"
"XOT-USD","Okuru USD","28.61","0.16","0","0"
"TPY-USD","Thrupenny USD","0.381292","-0.016651","0","0"
"ADAO19600-USD","AlgoDAO USD","0.401108","-0.018872","0","0"
"AKC-USD","Alpha Kongs Club USD","0.012520","0.000151","0","0"
"100K-USD","Wow100K USD","0.383878","-0.007898","0","0"
"CNNS-USD","CNNS USD","0.000270","0.000001","0","0"
"PSOL-USD","Parasol Finance USD","0.027890","-0.000271","0","0"
"KCLP-USD","Kross Chain LaunchPad USD","0.000199","0.000000","0","0"
"DOLA-USD","DOLA USD","1.0031","0.0073","0","0"
"GLON-USD","Glowston USD","0.00000000","0.00000000","0","0"
"USDZ-USD","ZEDXION USD","0.998183","0.000161","0","0"
"BKBT-USD","BeeKan USD","0.001489","0.000055","0","0"
"RUN-USD","RunNode USD","0.005690","0.000035","0","0"
"RBLS-USD","Rebel Bots USD","0.117594","0.000164","0","0"
"POMI-USD","Pomicoin USD","0.00000029","0.00000000","0","0"
"SDL-USD","Saddle USD","0.011688","-0.001076","0","0"
"HOME-USD","HOME Coin USD","0.997501","-0.007630","0","0"
"MYRIA-USD","Myriad Social USD","0.000213","-0.000165","0","0"
"TREE-USD","ONE TREE ONE LIFE USD","0.00000003","0.00000000","0","0"
"CAR-USD","Supercars USD","0.168479","-0.016508","0","0"
"CCD-USD","Concordium USD","0.011082","-0.000533","0","0"
"BLN-USD","Balance Network USD","0.047257","-0.005455","0","0"
"FFT-USD","Futura Finance USD","0.00000052","0.00000002","0","0"
"PORTX-USD","ChainPort USD","0.068196","-0.002584","0","0"
"AVDO-USD","AvocadoCoin USD","579.35","-44.24","0","0"
"BHIVE-USD","bHIVE USD","0.481924","0.005366","0","0"
"QWT-USD","QoWatt USD","0.016466","0.000936","0","0"
"VITAL-USD","Vitall Markets USD","0.000995","0.000000","0","0"
"BFLOKI-USD","Burn Floki USD","0.00000000","0.00000000","0","0"
"SEN19515-USD","Senspark USD","0.001597","-0.000024","0","0"
"EWT18921-USD","Ecowatt USD","0.040528","0.000435","0","0"
"DFI12773-USD","DfiStarter USD","0.011850","-0.000174","0","0"
"ALF-USD","AlphaFi USD","0.002589","0.000110","0","0"
"ATT15918-USD","Artube USD","0.000915","0.000000","0","0"
"OPS-USD","Octopus Protocol USD","0.001220","0.000020","0","0"
"HDF-USD","Happy Duck Farm USD","0.00000958","-0.00003341","0","0"
"BABI-USD","Babylons USD","0.020784","0.000630","0","0"
"GOGE-USD","Doge Gay Son USD","0.00000308","0.00000002","0","0"
"LIL-USD","Lillion USD","0.608813","0.000642","0","0"
"MILK17275-USD","MuesliSwap MILK USD","1.1156","0.0904","0","0"
"NACHO-USD","Nacho USD","0.712632","-0.005784","0","0"
"CATCOIN-USD","CatCoin USD","0.00000000","0.00000000","0","0"
"SAFEBULL-USD","SafeBull USD","0.00000000","0.00000000","0","0"
"STON-USD","Mainston USD","0.010410","-0.000372","0","0"
"TOMOBULL-USD","3X Long TomoChain Token USD","0.0000","0.0000","0","0"
"COR13064-USD","CorgiNFTGame USD","0.008698","-0.000020","0","0"
"NASSR-USD","Alnassr FC fan token USD","0.001562","0.000352","0","0"
"YUS-USD","YoleeUniverse USD","0.002067","-0.000003","0","0"
"STARLNK-USD","Starlink Inu USD","0.000298","0.000009","0","0"
"SLEEP-USD","Sleep Ecosystem USD","0.000458","0.000015","0","0"
"ATLAS21593-USD","THE ATLAS COIN USD","0.084908","0.001420","0","0"
"LPY-USD","LeisurePay USD","0.003320","-0.000030","0","0"
"SHINO-USD","ShinobiVerse USD","0.000018","0.000000","0","0"
"VLX12484-USD","Velox USD","0.000271","0.000006","0","0"
"OCEANS-USD","Oceans Finance USD","0.004693","0.000000","0","0"
"U-USD","Unidef USD","0.000192","0.000007","0","0"
"WBX-USD","WiBX USD","0.010491","0.000729","0","0"
"SLR-USD","Salary USD","0.030876","0.000974","0","0"
"STREETH-USD","STREETH USD","0.007007","-0.000169","0","0"
"KBD-USD","Kyberdyne USD","0.004273","-0.000027","0","0"
"BULL20156-USD","Bullshit Inu USD","0.00000006","0.00000000","0","0"
"ITHEUM-USD","Itheum USD","0.102733","0.002125","0","0"
"MGT13374-USD","MOONGAME USD","0.00000759","0.00000000","0","0"
"PMATIC-USD","Ripae pMATIC USD","0.227291","0.022541","0","0"
"CWT-USD","CrossWallet USD","0.016236","0.000700","0","0"
"DFW-USD","DAO Farmer DFW USD","0.000140","0.000000","0","0"
"DEWO-USD","DecentraWorld Ecosystem USD","0.001634","0.000000","0","0"
"DUN-USD","Dune Network USD","0.003042","-0.000018","0","0"
"XPRO-USD","XPROJECT USD","0.00000000","0.00000000","0","0"
"SOLID-USD","Solid Protocol USD","0.000192","0.000000","0","0"
"WAIT-USD","Hourglass USD","0.050260","0.004442","0","0"
"HIMA-USD","Himalayan Cat Coin USD","0.00000060","-0.00000005","0","0"
"RVM-USD","RavenMoon USD","0.000403","0.000003","0","0"
"SIS-USD","Symbiosis Finance USD","0.101710","-0.000755","0","0"
"EC22124-USD","EverChain USD","0.001157","0.000067","0","0"
"SWPT-USD","SwapTracker USD","0.00000036","0.00000001","0","0"
"KINT-USD","Kintsugi USD","1.0886","0.0736","0","0"
"KOKO-USD","Kokoswap USD","0.744016","0.002051","0","0"
"WRK-USD","blockWRK USD","0.034028","-0.000707","0","0"
"PMLG-USD","Polychain Monsters Land Genesis Token USD","0.000364","-0.000040","0","0"
"RUC-USD","RUSH USD","0.008090","-0.000047","0","0"
"GRAV-USD","Graviton Zero USD","0.000510","-0.000126","0","0"
"AI-USD","Flourishing AI USD","0.012856","0.000764","0","0"
"888-USD","888tron USD","0.043056","-0.001251","0","0"
"SCLP-USD","Scallop USD","0.231354","-0.001003","0","0"
"BB-USD","BlackBerry tokenized stock FTX USD","4.6775","0.2500","0","0"
"LKD-USD","LinkDao Network USD","0.939207","0.000450","0","0"
"SDOGE18198-USD","Sincere Doge USD","0.00000000","0.00000000","0","0"
"METAVIE-USD","Metavie USD","0.472978","0.011221","0","0"
"GAT10255-USD","Game Ace Token USD","1.2951","0.0629","0","0"
"PAVIA-USD","Pavia USD","0.013901","-0.000046","0","0"
"AER10208-USD","Aerdrop USD","0.000189","0.000006","0","0"
"GYSR-USD","GYSR USD","0.077891","0.001371","0","0"
"NPC-USD","NPC DAO USD","0.000019","0.000000","0","0"
"FNB4794-USD","FinexboxToken USD","0.526910","-0.010251","0","0"
"DMA-USD","Dragoma USD","0.000331","0.000006","0","0"
"KABA-USD","Kripto Galaxy Battle USD","0.012787","0.000000","0","0"
"JOLT-USD","Joltify USD","0.038901","0.000003","0","0"
"MWG-USD","MotionWreck Games USD","0.000063","0.000000","0","0"
"JOCK-USD","JOCK USD","0.00000120","-0.00000015","0","0"
"ST-USD","Sacred Tails USD","0.001039","0.000009","0","0"
"LHRC-USD","Lazy Horse Race Club USD","0.000092","0.000000","0","0"
"SWP20973-USD","StepWatch USD","0.004132","0.000112","0","0"
"SANJI-USD","Sanji Inu USD","0.00000000","0.00000000","0","0"
"BFT21952-USD","The Big Five Token USD","0.000192","-0.000006","0","0"
"FUNDX-USD","Funder One Capital USD","286.61","1.36","0","0"
"BONE20809-USD","Bone USD","0.029934","0.000404","0","0"
"MDO19678-USD","Medano USD","0.000920","0.000009","0","0"
"37C-USD","37Protocol USD","0.770316","-0.008447","0","0"
"LUNAPAD-USD","Luna-Pad USD","0.002400","0.000000","0","0"
"WITCH-USD","Witch Token USD","0.184585","0.016095","0","0"
"RBO-USD","Roboots USD","0.000458","0.000001","0","0"
"ARTII-USD","ARTII Token USD","0.000940","0.000070","0","0"
"ORE12743-USD","Open Rights Exchange USD","0.015349","0.000120","0","0"
"XALGO-USD","Wrapped ALGO USD","0.372973","0.031406","0","0"
"TKB-USD","TokenBot USD","0.000665","-0.000106","0","0"
"GGTKN-USD","GG TOKEN USD","0.097794","-0.003103","0","0"
"HAREC-USD","Hare Chain USD","0.00000003","0.00000000","0","0"
"DRYP-USD","Dripto USD","0.004501","-0.000332","0","0"
"SEBA-USD","Seba USD","0.001550","-0.000050","0","0"
"DOGE2-USD","Dogecoin 2.0 USD","0.004826","-0.000012","0","0"
"MXNT-USD","Mexican Peso Tether USD","0.050935","0.000255","0","0"
"LDOT-USD","Liquid Staking Dot USD","0.469959","-0.011538","0","0"
"SPDX-USD","Speedex USD","0.242608","0.047270","0","0"
"THUG-USD","Fraktionalized THUG 2856 USD","0.151329","0.000084","0","0"
"MYC21437-USD","Mycelium USD","0.042125","-0.002030","0","0"
"CODI17908-USD","Codi Finance USD","0.000333","0.000000","0","0"
"SKELETON-USD","Defiskeletons USD","0.019142","0.002513","0","0"
"ECC15684-USD","Empire Capital Token USD","0.042679","0.000079","0","0"
"B20-USD","B20 USD","0.182809","-0.035049","0","0"
"BEFTM-USD","Beefy Escrowed Fantom USD","0.212752","0.041002","0","0"
"AAPL7924-USD","Apple tokenized stock Bittrex USD","141.30","-8.65","0","0"
"TBANK-USD","TokenBank USD","0.000722","0.000023","0","0"
"STRI-USD","Strite USD","0.009950","0.000128","0","0"
"ELONCAT-USD","ELON CAT COIN USD","0.00000003","0.00000000","0","0"
"LXF-USD","LuxFi USD","0.003080","0.000000","0","0"
"KICKS22205-USD","GetKicks USD","0.003378","-0.000019","0","0"
"WBOND-USD","War Bond Token USD","0.001122","0.000152","0","0"
"TOI-USD","Toksi USD","0.003419","-0.000012","0","0"
"ANTE-USD","AnteDAO USD","0.763080","0.000828","0","0"
"EMP18944-USD","Export Mortos Platform USD","0.065202","-0.008096","0","0"
"MIM21557-USD","Mint Marble USD","1.7684","0.0174","0","0"
"EAGLE-USD","Eagle Token USD","0.00000004","0.00000000","0","0"
"STD21431-USD","STEED USD","0.00000001","0.00000000","0","0"
"WCT21098-USD","World Cup Token USD","0.000086","-0.000015","0","0"
"PHL-USD","Philcoin USD","0.062310","0.004282","0","0"
"JIG-USD","Jigen USD","0.002158","-0.000297","0","0"
"KAWAII-USD","KAWAII USD","0.00000000","0.00000000","0","0"
"IGR-USD","INGRESS USD","0.000947","0.000028","0","0"
"KNG-USD","Kanga Exchange Token USD","2.7716","-0.0504","0","0"
"EQX-USD","EQIFI USD","0.011266","-0.000353","0","0"
"KSHIB17630-USD","Kilo Shiba Inu USD","0.012096","0.000113","0","0"
"JYC-USD","Joe-Yo Coin USD","0.00000000","0.00000000","0","0"
"CBP-USD","CashBackPro USD","1.5934","-0.1389","0","0"
"POLYDOGE-USD","PolyDoge USD","0.00000000","0.00000000","0","0"
"FPC-USD","FamilyParty USD","0.000304","0.000000","0","0"
"LLVERSE-USD","LESLARVERSE USD","0.00000065","-0.00000010","0","0"
"JDC-USD","JD Coin USD","0.032485","-0.000298","0","0"
"BABY-USD","Babytoken USD","0.000205","0.000000","0","0"
"ANPAN-USD","AnpanSwap USD","0.000100","0.000000","0","0"
"VN-USD","VN Token USD","0.001216","-0.000008","0","0"
"NEARX-USD","Stader NearX USD","3.1690","3.1669","0","0"
"FLOOF-USD","FLOOF USD","0.00000008","0.00000000","0","0"
"GG-USD","GalaxyGoggle DAO USD","0.066270","0.000160","0","0"
"FFYI-USD","Fiscus.fyi USD","0.304065","-0.001918","0","0"
"DODI-USD","DoubleDice USD","0.000864","-0.000033","0","0"
"NAO-USD","NFTDAO USD","0.00000000","0.00000000","0","0"
"TARI-USD","Tari World USD","26.10","-0.03","0","0"
"DHD-USD","Doom Hero Dao USD","0.032466","-0.000326","0","0"
"HATCH-USD","Hatch DAO USD","0.002000","0.001000","0","0"
"ONI-USD","ONINO USD","0.080416","0.001630","0","0"
"VOLT19160-USD","VoltSwap USD","0.019713","0.000000","0","0"
"GOFX-USD","GooseFX USD","0.013680","-0.000036","0","0"
"PLCU-USD","PLC Ultima USD","1307.12","-76.64","0","0"
"CTY-USD","Custodiy USD","1.2544","0.0459","0","0"
"MMAON-USD","MMAON USD","0.013000","0.000001","0","0"
"BULL12961-USD","BullionFx USD","0.259420","-0.006219","0","0"
"KENSHI-USD","Kenshi USD","0.00000015","0.00000000","0","0"
"ELF22153-USD","ELF Wallet USD","0.000225","0.000070","0","0"
"UMAMI-USD","Umami Finance USD","25.03","-3.36","0","0"
"OPNN-USD","Opennity USD","0.000054","-0.000002","0","0"
"PPC6253-USD","PHILLIPS PAY COIN USD","0.000700","0.000000","0","0"
"MBP-USD","Mobipad USD","0.004857","-0.000166","0","0"
"DIG22155-USD","DIEGO USD","1.2699","-0.0015","0","0"
