"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"ALG-USD","Algory Project USD","0.049684","-0.000890","0","0"
"ASSA20112-USD","ASSAPLAY USD","0.006929","-0.000050","0","0"
"RSHIB-USD","ROBOT SHIB USD","0.00000000","0.00000000","0","0"
"ZIK-USD","Ziktalk USD","0.002817","0.000203","0","0"
"AET-USD","Aerotoken USD","0.000313","0.000001","0","0"
"HDX-USD","Hydranet USD","0.019521","0.001712","0","0"
"YTS-USD","YetiSwap USD","0.000838","0.000025","0","0"
"FIGHT-USD","Crypto Fight Club USD","0.000941","-0.000014","0","0"
"AGORA-USD","Agora Defi USD","0.002669","-0.000168","0","0"
"MM-USD","Millimeter USD","0.000530","-0.000060","0","0"
"DUEL-USD","Duel Network USD","0.055831","0.000328","0","0"
"DOGECO-USD","Dogecolony USD","0.00000015","-0.00000009","0","0"
"DNA17251-USD","DNA Dollar USD","0.004252","0.000002","0","0"
"GREEN18917-USD","Greenhouse USD","0.016077","0.000117","0","0"
"MCAT16762-USD","mCat USD","0.088886","0.010638","0","0"
"BTCBAM-USD","Bitcoin Bam USD","0.086264","0.006320","0","0"
"LDN22267-USD","Loaded Nodes USD","2.3236","0.0175","0","0"
"LTT18598-USD","LordToken USD","0.009115","-0.000530","0","0"
"MNR-USD","Mineral USD","0.002992","0.000037","0","0"
"SPDX-USD","Speedex USD","0.195965","0.000674","0","0"
"MST15395-USD","Monster USD","0.059283","0.005314","0","0"
"MOONEY-USD","MoonDAO USD","0.007524","0.002061","0","0"
"MTK22496-USD","Metatoken USD","0.069932","0.001631","0","0"
"WMART-USD","Whalmart USD","0.00000002","0.00000000","0","0"
"METAUFO-USD","MetaUFO USD","0.000532","-0.000018","0","0"
"FLY18810-USD","Hoppers Game USD","0.004767","0.000153","0","0"
"SOM-USD","Somnium USD","0.001382","0.000080","0","0"
"GOLD1-USD","Teh Golden One USD","0.000072","0.000001","0","0"
"SRP-USD","Starpad USD","0.001844","-0.000146","0","0"
"","yVault LP-yCurve USD","1.3318","0.0298","0","0"
"METAWEB3PA-USD","MetaWeb3Pad USD","0.000068","0.000000","0","0"
"DKT-USD","Duelist King USD","0.056673","0.002521","0","0"
"UUSD-USD","youves uUSD USD","0.995229","0.000609","0","0"
"BT14200-USD","Bozkurt Token USD","0.00000072","0.00000008","0","0"
"VISA-USD","VisaMetaFi USD","0.00000008","0.00000000","0","0"
"QUA15857-USD","QUASA USD","0.001413","0.000109","0","0"
"SHADE-USD","Shade Cash USD","0.002444","0.000000","0","0"
"DICK14067-USD","Dickcoin USD","0.00000012","0.00000000","0","0"
"ADAUP-USD","ADAUP USD","0.598010","0.019511","0","0"
"SANI-USD","Sanin Inu USD","0.00000719","0.00000080","0","0"
"WEGLD-USD","Wrapped Elrond USD","59.45","1.36","0","0"
"EID-USD","ETHW ID USD","0.002973","-0.000255","0","0"
"ESW-USD","EmiSwap USD","0.002519","0.000118","0","0"
"SEAT-USD","SeatlabNFT USD","0.025251","-0.007513","0","0"
"ZERO15973-USD","Zero USD","0.047606","0.000444","0","0"
"STZ-USD","99Starz USD","0.064535","0.001712","0","0"
"CPX21950-USD","Cat Sphynx USD","0.00000000","0.00000000","0","0"
"OLAND-USD","Oceanland USD","0.027148","0.001338","0","0"
"100K-USD","Wow100K USD","0.385609","-0.006934","0","0"
"DSFR-USD","Digital Swiss Franc USD","0.002455","0.000000","0","0"
"DBI-USD","Don't Buy Inu USD","0.002300","0.000911","0","0"
"CLEG-USD","Chain of Legends USD","0.008075","-0.000236","0","0"
"CITY-USD","City Coin USD","0.085148","0.000228","0","0"
"MIM21557-USD","Mint Marble USD","1.7880","0.0594","0","0"
"AAPL7924-USD","Apple tokenized stock Bittrex USD","141.30","-7.33","0","0"
"GG-USD","GalaxyGoggle DAO USD","0.066270","-0.000040","0","0"
"DODI-USD","DoubleDice USD","0.000864","-0.000017","0","0"
"DHD-USD","Doom Hero Dao USD","0.032472","-0.000312","0","0"
"DRYP-USD","Dripto USD","0.004505","-0.000216","0","0"
"LDOT-USD","Liquid Staking Dot USD","0.475500","0.017500","0","0"
"WANBTC-USD","wanBTC USD","94.16","0.83","0","0"
"FFYI-USD","Fiscus.fyi USD","0.304099","0.000813","0","0"
"ASET-USD","Parasset USD","0.040117","0.000000","0","0"
"FOLD-USD","Manifold Finance USD","33.63","1.06","0","0"
"WEB3ALLBI-USD","Web3 ALL BEST ICO USD","0.00000462","0.00000181","0","0"
"SKELETON-USD","Defiskeletons USD","0.019208","0.002567","0","0"
"PECO-USD","Amun Polygon Ecosystem Index USD","2.9823","0.2171","0","0"
"PPC6253-USD","PHILLIPS PAY COIN USD","0.000700","0.000000","0","0"
"MNTO-USD","Minato USD","2.7638","-0.1732","0","0"
"RA22351-USD","Rabona USD","0.007600","0.000173","0","0"
"MF1-USD","MetaFinance USD","0.015506","0.002014","0","0"
"DMA-USD","Dragoma USD","0.000332","0.000009","0","0"
"DCAR-USD","Dragon Crypto Argenti USD","0.129030","-0.000408","0","0"
"IGR-USD","INGRESS USD","0.000950","0.000011","0","0"
"STD21431-USD","STEED USD","0.00000001","0.00000000","0","0"
"EAGLE-USD","Eagle Token USD","0.00000004","0.00000000","0","0"
"PHL-USD","Philcoin USD","0.062432","-0.000700","0","0"
"KAWAII-USD","KAWAII USD","0.00000000","0.00000000","0","0"
"ETH20-USD","Proof Of Memes USD","0.000034","0.000002","0","0"
"BULL20156-USD","Bullshit Inu USD","0.00000006","0.00000000","0","0"
"BBQ-USD","BarbecueSwap Finance USD","0.000428","0.000000","0","0"
"ATLAS21593-USD","THE ATLAS COIN USD","0.085529","0.001878","0","0"
"WE20456-USD","WeBuy USD","5.3432","-0.1238","0","0"
"FUR21065-USD","Furio USD","5.5004","-0.0076","0","0"
"BCITY-USD","Bitcoin City Coin USD","0.000259","-0.000002","0","0"
"CHAIN21728-USD","ChainSwaps USD","0.000011","-0.000002","0","0"
"BLITZ-USD","Blitz Labs USD","0.009024","-0.000011","0","0"
"SLR-USD","Salary USD","0.031102","0.001142","0","0"
"SEANCE-USD","SeanceCircle USD","0.001988","0.000246","0","0"
"LED14240-USD","LEDGIS USD","0.053648","0.000002","0","0"
"CLIFF-USD","Clifford Inu USD","0.00000231","0.00000002","0","0"
"GLON-USD","Glowston USD","0.00000000","0.00000000","0","0"
"ITHEUM-USD","Itheum USD","0.103081","0.002691","0","0"
"QWT-USD","QoWatt USD","0.016063","0.000279","0","0"
"USDZ-USD","ZEDXION USD","0.998120","0.000659","0","0"
"APES18987-USD","Alpha Petto Shells USD","0.003165","-0.000191","0","0"
"CWT-USD","CrossWallet USD","0.016307","0.000758","0","0"
"DUKE-USD","DUKE INU TOKEN USD","0.00000031","0.00000000","0","0"
"COGE-USD","Cogecoin USD","0.00000005","0.00000000","0","0"
"HDFL-USD","Hyper Deflate USD","0.00000000","0.00000000","0","0"
"ABIC-USD","Arabic USD","0.004080","-0.000913","0","0"
"VRS-USD","Verasaw Plant Token USD","0.00000002","0.00000000","0","0"
"RBP-USD","Pikaster USD","0.009100","0.000000","0","0"
"IXT17131-USD","IX Token USD","0.421790","0.013491","0","0"
"STC17228-USD","Shitcoin USD","0.007213","0.002534","0","0"
"SAFEBULL-USD","SafeBull USD","0.00000000","0.00000000","0","0"
"SMC20348-USD","SMART MONEY COIN USD","0.007000","0.005941","0","0"
"METAL21769-USD","Metal Blockchain USD","0.231260","-0.043251","0","0"
"PTX-USD","PlatinX USD","0.037088","0.000002","0","0"
"DFM-USD","DAO Farmer DFM USD","0.000081","0.000000","0","0"
"ENFT-USD","RCD Espanyol Fan Token USD","0.017206","-0.000608","0","0"
"SDL-USD","Saddle USD","0.011692","-0.000462","0","0"
"XFI-USD","Xfinance USD","81.38","42.18","0","0"
"GALI-USD","Galileo USD","0.025601","-0.002776","0","0"
"POMI-USD","Pomicoin USD","0.00000029","0.00000000","0","0"
"EMP18944-USD","Export Mortos Platform USD","0.068502","-0.008500","0","0"
"TREE-USD","ONE TREE ONE LIFE USD","0.00000003","0.00000000","0","0"
"WBOND-USD","War Bond Token USD","0.001095","0.000131","0","0"
"FINU-USD","Fifa Inu USD","0.004549","-0.000362","0","0"
"SKRT-USD","Sekuritance USD","0.001382","-0.000088","0","0"
"DFI12773-USD","DfiStarter USD","0.011720","-0.000339","0","0"
"PORTX-USD","ChainPort USD","0.068065","-0.002324","0","0"
"ATT15918-USD","Artube USD","0.000915","0.000000","0","0"
"CATCOIN-USD","CatCoin USD","0.00000000","0.00000000","0","0"
"GOAT16050-USD","G.O.A.T Token USD","0.00000000","0.00000000","0","0"
"VLX12484-USD","Velox USD","0.000273","0.000010","0","0"
"U-USD","Unidef USD","0.000194","0.000007","0","0"
"ZDCV2-USD","ZodiacsV2 USD","0.000011","0.000000","0","0"
"WALV-USD","Alvey Chain USD","0.051704","0.003588","0","0"
"CAR-USD","Supercars USD","0.168582","-0.016018","0","0"
"MAPE-USD","Mecha Morphing USD","0.026988","-0.001083","0","0"
"RAINSPIRIT-USD","rainSPIRIT USD","0.007237","0.000972","0","0"
"LKSM-USD","Liquid KSM USD","4.1994","0.1823","0","0"
"SHINO-USD","ShinobiVerse USD","0.000018","0.000001","0","0"
"WBX-USD","WiBX USD","0.010665","0.001098","0","0"
"SHICO-USD","ShibaCorgi USD","0.00000000","0.00000000","0","0"
"CHAOS-USD","Chaotic Finance USD","0.005335","0.000095","0","0"
"BERAGE-USD","METABULLRAGE USD","0.00000688","0.00000000","0","0"
"TKG-USD","Takamaka Green Coin USD","4.4229","-0.0001","0","0"
"RDR-USD","Rise of Defenders USD","0.002068","0.000012","0","0"
"SADA-USD","SAVE CARDANO USD","0.00000002","0.00000000","0","0"
"PEACE19085-USD","Peace DAO USD","0.509100","-0.016009","0","0"
"METAP-USD","Metapplay USD","0.000151","0.000000","0","0"
"ALF-USD","AlphaFi USD","0.002589","0.000110","0","0"
"NACHO-USD","Nacho USD","0.713350","0.009401","0","0"
"FIDLE-USD","Fidlecoin USD","0.008812","0.000518","0","0"
"DVOO-USD","Vanguard S&P 500 ETF Tokenized Stock Defichain USD","264.28","3.11","0","0"
"NUARS-USD","Num ARS USD","0.003384","-0.000001","0","0"
"ACT11706-USD","Acet USD","0.009064","0.000027","0","0"
"XIL-USD","Project X USD","0.007670","-0.000003","0","0"
"ETHBTCRSI-USD","ETH/BTC RSI Ratio Trading Set USD","703.33","5.26","0","0"
"BFLOKI-USD","Burn Floki USD","0.00000000","0.00000000","0","0"
"HERO18189-USD","Solhero Finance USD","0.000026","0.000000","0","0"
"PMATIC-USD","Ripae pMATIC USD","0.229725","0.027839","0","0"
"CZBUSD-USD","CZbusd USD","0.126738","-0.097240","0","0"
"SOG-USD","Soccer Galaxy USD","0.002693","-0.000011","0","0"
"SLEEP-USD","Sleep Ecosystem USD","0.000458","0.000014","0","0"
"YUS-USD","YoleeUniverse USD","0.002067","0.000001","0","0"
"STON-USD","Mainston USD","0.010501","-0.000132","0","0"
"TOMOBULL-USD","3X Long TomoChain Token USD","0.0000","0.0000","0","0"
"PINK9740-USD","Dot Finance USD","0.006224","0.000305","0","0"
"VITAL-USD","Vitall Markets USD","0.000995","0.000000","0","0"
"CUBE20519-USD","Cube Network USD","0.112977","0.002886","0","0"
"BEMD-USD","Betterment Digital USD","0.008193","-0.000596","0","0"
"TRV20184-USD","Triveum USD","0.000136","0.000005","0","0"
"CGO-USD","Comtech Gold USD","52.44","-0.16","0","0"
"BEACH21739-USD","Beach Token (new) USD","0.000150","0.000005","0","0"
"ERTHA-USD","Ertha USD","0.004201","0.000114","0","0"
"CCD-USD","Concordium USD","0.011207","-0.000377","0","0"
"BLN-USD","Balance Network USD","0.047257","-0.005455","0","0"
"PDT-USD","ParagonsDAO USD","0.076102","0.000001","0","0"
"SLOKI-USD","Super Floki USD","0.00000000","0.00000000","0","0"
"MF18741-USD","MetaFighter USD","0.000548","0.000021","0","0"
"LINSPIRIT-USD","linSpirit USD","0.007653","0.001335","0","0"
"ECH-USD","Echelon USD","0.000875","0.000082","0","0"
"ZONE18056-USD","ZONE USD","0.004483","0.000995","0","0"
"KAWA-USD","Kawakami USD","0.00000048","0.00000002","0","0"
"AFIT-USD","Actifit USD","0.008185","0.000000","0","0"
"CC-USD","CloudCoin USD","0.180005","0.000002","0","0"
"BBBR-USD","Baby BitBurnReflect USD","0.004823","0.000279","0","0"
"METAPK-USD","Metapocket USD","0.504992","0.000000","0","0"
"AMPLIFI-USD","AmpliFi USD","49.87","-5.59","0","0"
"MONEYRAIN-USD","Moneyrain Finance USD","1.2333","0.0000","0","0"
"MEPAD-USD","MemePad USD","0.002213","0.000023","0","0"
"FNC-USD","Fancy Games USD","0.014939","0.000089","0","0"
"ALRIHLA-USD","AlRihla USD","0.000057","0.000005","0","0"
"ORC16880-USD","Orclands Metaverse USD","0.002516","0.000042","0","0"
"BYG-USD","Black Eye Galaxy USD","0.000058","-0.000002","0","0"
"REAL14463-USD","Realy USD","0.169416","0.001749","0","0"
"NFTL20927-USD","NFTL USD","0.001607","0.000058","0","0"
"DRIP-USD","Drip Network USD","4.5658","-0.1638","0","0"
"IB-USD","Iron Bank USD","3.8944","0.7730","0","0"
"XPRO-USD","XPROJECT USD","0.00000000","0.00000000","0","0"
"EVRF-USD","EverReflect USD","0.00000000","0.00000000","0","0"
"LOF17696-USD","Lonelyfans (NEW) USD","0.001339","0.000000","0","0"
"SAO19631-USD","Sword Art Online USD","0.00000000","0.00000000","0","0"
"DSM-USD","Desmos USD","0.048347","0.001165","0","0"
"RUX-USD","RunBlox USD","0.022086","-0.000324","0","0"
"ABEY-USD","ABEY USD","0.598317","0.004206","0","0"
"DUN-USD","Dune Network USD","0.003041","0.000009","0","0"
"GEAR18635-USD","Generous Robots DAO USD","0.005020","-0.000261","0","0"
"ASET-USD","Parasset USD","0.040117","0.000000","0","0"
"FOLD-USD","Manifold Finance USD","33.63","1.06","0","0"
"WEB3ALLBI-USD","Web3 ALL BEST ICO USD","0.00000462","0.00000181","0","0"
"SKELETON-USD","Defiskeletons USD","0.019208","0.002567","0","0"
"PECO-USD","Amun Polygon Ecosystem Index USD","2.9823","0.2171","0","0"
"PPC6253-USD","PHILLIPS PAY COIN USD","0.000700","0.000000","0","0"
"MNTO-USD","Minato USD","2.7638","-0.1732","0","0"
"RA22351-USD","Rabona USD","0.007600","0.000173","0","0"
"MF1-USD","MetaFinance USD","0.015506","0.002014","0","0"
"DMA-USD","Dragoma USD","0.000332","0.000009","0","0"
"DCAR-USD","Dragon Crypto Argenti USD","0.129030","-0.000408","0","0"
"IGR-USD","INGRESS USD","0.000950","0.000011","0","0"
"STD21431-USD","STEED USD","0.00000001","0.00000000","0","0"
"EAGLE-USD","Eagle Token USD","0.00000004","0.00000000","0","0"
"PHL-USD","Philcoin USD","0.062432","-0.000700","0","0"
"KAWAII-USD","KAWAII USD","0.00000000","0.00000000","0","0"
"ETH20-USD","Proof Of Memes USD","0.000034","0.000002","0","0"
"37C-USD","37Protocol USD","0.775822","0.008308","0","0"
"BONE20809-USD","Bone USD","0.030036","0.000486","0","0"
"PLG-USD","Pledge Coin USD","0.000536","0.000010","0","0"
"MFI20838-USD","MetFi USD","7932.43","-452.85","0","0"
"DIG22155-USD","DIEGO USD","1.2699","-0.0015","0","0"
"DGC22326-USD","MetaFishing USD","0.00000070","0.00000000","0","0"
"GALGO-USD","Governance ALGO USD","0.340923","-0.004492","0","0"
"DOGEFOOD-USD","DOGEFOOD USD","0.00000000","0.00000000","0","0"
"CADINU-USD","Canadian Inuit Dog USD","0.00000000","0.00000000","0","0"
"MMAON-USD","MMAON USD","0.013000","0.000000","0","0"
"LOVE20253-USD","Diamond Love USD","0.00000045","0.00000000","0","0"
"BULL12961-USD","BullionFx USD","0.260791","-0.000698","0","0"
"HATCH-USD","Hatch DAO USD","0.002000","0.001000","0","0"
"KENSHI-USD","Kenshi USD","0.00000015","0.00000000","0","0"
"BKN21268-USD","BikeN USD","0.00000004","0.00000000","0","0"
"TARI-USD","Tari World USD","26.11","0.01","0","0"
"ARKN-USD","Ark Rivals USD","0.001793","0.000008","0","0"
"SRG20985-USD","Slime Royale Gold USD","0.015318","-0.000619","0","0"
"HOUSE-USD","Klaymore Stakehouse USD","0.007390","-0.000554","0","0"
"ELF22153-USD","ELF Wallet USD","0.000225","0.000070","0","0"
"GAMER-USD","GameStation USD","0.005682","-0.000056","0","0"
"KICKS22205-USD","GetKicks USD","0.003378","-0.000019","0","0"
"ELTG-USD","Graphen USD","0.000060","0.000000","0","0"
"CRUX-USD","CryptoMines Reborn USD","0.088637","0.002187","0","0"
"WENTXN-USD","RatBoy BSC USD","0.008099","0.001334","0","0"
"DRIVECRYPTO-USD","Drive Crypto USD","0.026037","-0.002126","0","0"
"BKBT-USD","BeeKan USD","0.001496","0.000057","0","0"
"SHINTAMA-USD","Shintama USD","0.00000000","0.00000000","0","0"
"AMT21155-USD","Amazy Move Token USD","0.084802","-0.002637","0","0"
"SPKU-USD","Spooky Uni USD","0.00000003","0.00000000","0","0"
"MOOX-USD","Moox USD","0.002424","-0.000053","0","0"
"LTNM-USD","Bitcoin Latinum USD","1.0723","-3.1888","0","0"
"RBLS-USD","Rebel Bots USD","0.121697","0.009634","0","0"
"BULL20156-USD","Bullshit Inu USD","0.00000006","0.00000000","0","0"
"BBQ-USD","BarbecueSwap Finance USD","0.000428","0.000000","0","0"
"ATLAS21593-USD","THE ATLAS COIN USD","0.085529","0.001878","0","0"
"FUR21065-USD","Furio USD","5.5004","-0.0076","0","0"
"BCITY-USD","Bitcoin City Coin USD","0.000259","-0.000002","0","0"
"CHAIN21728-USD","ChainSwaps USD","0.000011","-0.000002","0","0"
"BLITZ-USD","Blitz Labs USD","0.009024","-0.000011","0","0"
"SLR-USD","Salary USD","0.031102","0.001142","0","0"
"SEANCE-USD","SeanceCircle USD","0.001988","0.000246","0","0"
"LED14240-USD","LEDGIS USD","0.053648","0.000002","0","0"
"CLIFF-USD","Clifford Inu USD","0.00000231","0.00000002","0","0"
"GLON-USD","Glowston USD","0.00000000","0.00000000","0","0"
"ITHEUM-USD","Itheum USD","0.103081","0.002691","0","0"
"QWT-USD","QoWatt USD","0.016063","0.000279","0","0"
"USDZ-USD","ZEDXION USD","0.998120","0.000659","0","0"
"APES18987-USD","Alpha Petto Shells USD","0.003165","-0.000191","0","0"
"CWT-USD","CrossWallet USD","0.016307","0.000758","0","0"
"DUKE-USD","DUKE INU TOKEN USD","0.00000031","0.00000000","0","0"
"COGE-USD","Cogecoin USD","0.00000005","0.00000000","0","0"
"HDFL-USD","Hyper Deflate USD","0.00000000","0.00000000","0","0"
"ABIC-USD","Arabic USD","0.004080","-0.000913","0","0"
"VRS-USD","Verasaw Plant Token USD","0.00000002","0.00000000","0","0"
"RBP-USD","Pikaster USD","0.009100","0.000000","0","0"
"IXT17131-USD","IX Token USD","0.421790","0.013491","0","0"
"STC17228-USD","Shitcoin USD","0.007213","0.002534","0","0"
"SAFEBULL-USD","SafeBull USD","0.00000000","0.00000000","0","0"
"SMC20348-USD","SMART MONEY COIN USD","0.007000","0.005941","0","0"
"METAL21769-USD","Metal Blockchain USD","0.231260","-0.043251","0","0"
"PTX-USD","PlatinX USD","0.037088","0.000002","0","0"
"DFM-USD","DAO Farmer DFM USD","0.000081","0.000000","0","0"
"ENFT-USD","RCD Espanyol Fan Token USD","0.017206","-0.000608","0","0"
"SDL-USD","Saddle USD","0.011692","-0.000462","0","0"
"XFI-USD","Xfinance USD","81.38","42.18","0","0"
"GALI-USD","Galileo USD","0.025601","-0.002776","0","0"
"EMP18944-USD","Export Mortos Platform USD","0.068502","-0.008500","0","0"
"DFI12773-USD","DfiStarter USD","0.011720","-0.000339","0","0"
"PORTX-USD","ChainPort USD","0.068065","-0.002324","0","0"
"ATT15918-USD","Artube USD","0.000915","0.000000","0","0"
"CATCOIN-USD","CatCoin USD","0.00000000","0.00000000","0","0"
"GOAT16050-USD","G.O.A.T Token USD","0.00000000","0.00000000","0","0"
"VLX12484-USD","Velox USD","0.000273","0.000010","0","0"
"U-USD","Unidef USD","0.000194","0.000007","0","0"
"ZDCV2-USD","ZodiacsV2 USD","0.000011","0.000000","0","0"
"WALV-USD","Alvey Chain USD","0.051704","0.003588","0","0"
"CAR-USD","Supercars USD","0.168582","-0.016018","0","0"
"OCEANS-USD","Oceans Finance USD","0.004693","0.000000","0","0"
"MAPE-USD","Mecha Morphing USD","0.026988","-0.001083","0","0"
"RAINSPIRIT-USD","rainSPIRIT USD","0.007237","0.000972","0","0"
"LKSM-USD","Liquid KSM USD","4.1994","0.1823","0","0"
"SHINO-USD","ShinobiVerse USD","0.000018","0.000001","0","0"
"GGTKN-USD","GG TOKEN USD","0.097997","0.002851","0","0"
"FBS-USD","forbitspace USD","0.001180","-0.000170","0","0"
"MBD-USD","MBD Financials USD","0.000020","-0.000009","0","0"
"AMPT18729-USD","Amplify Protocol USD","0.002619","-0.000626","0","0"
"TAX-USD","MetaToll USD","0.00000001","0.00000000","0","0"
"HAREC-USD","Hare Chain USD","0.00000003","0.00000000","0","0"
"BABYDOGECASH-USD","Baby Doge Cash USD","0.00000000","0.00000000","0","0"
"BEFTM-USD","Beefy Escrowed Fantom USD","0.210496","0.038505","0","0"
"MOVD-USD","MOVE Network USD","0.000594","0.000017","0","0"
"TORG-USD","TORG USD","0.00000036","0.00000000","0","0"
"PSOL-USD","Parasol Finance USD","0.027892","-0.000256","0","0"
"PAXW-USD","PAXW USD","0.036131","0.004220","0","0"
"DOJO-USD","DOJO USD","0.00000000","0.00000000","0","0"
"CNNS-USD","CNNS USD","0.000269","0.000002","0","0"
"DOLA-USD","DOLA USD","0.996714","-0.004878","0","0"
"NAO-USD","NFTDAO USD","0.00000000","0.00000000","0","0"
"IDO12046-USD","Idexo Token USD","0.075202","-0.000499","0","0"
"TOS21785-USD","Tosa Inu USD","0.00000000","0.00000000","0","0"
"XOT-USD","Okuru USD","28.65","0.05","0","0"
"BUP-USD","BuildUp USD","0.026771","-0.000010","0","0"
"TPY-USD","Thrupenny USD","0.381160","-0.016375","0","0"
"ADAO19600-USD","AlgoDAO USD","0.401112","-0.018897","0","0"
"DFIP-USD","DeFi Insurance Protocol USD","0.00000203","0.00000001","0","0"
"FAN10609-USD","Fanspel USD","0.021071","0.000280","0","0"
"ANPAN-USD","AnpanSwap USD","0.000100","0.000000","0","0"
"NEARX-USD","Stader NearX USD","2.6597","2.6576","0","0"
"FLOOF-USD","FLOOF USD","0.00000008","-0.00000001","0","0"
"OPNN-USD","Opennity USD","0.000054","-0.000001","0","0"
"ITUBE-USD","iTube USD","0.000676","0.000035","0","0"
"VEN21171-USD","Vendetta Finance USD","0.000574","0.000002","0","0"
"NXD-USD","Nexus Dubai USD","0.003951","0.000164","0","0"
"KENKA-USD","KENKA METAVERSE USD","0.000031","0.000004","0","0"
"MCOS-USD","Mocossi Planet USD","0.022235","0.000242","0","0"
"CADINU-USD","Canadian Inuit Dog USD","0.00000000","0.00000000","0","0"
"RHOUSDT-USD","rhoUSDT USD","0.948799","0.000000","0","0"
